MutationType	variable	value	adjusted_count	type	tumor	region	rloop
total_Indel	DO23508	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23509	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23510	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23512	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23513	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23514	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23515	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23516	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23517	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23518	4	0.562198556161668	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23519	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23520	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23521	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23522	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23524	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23525	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23526	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23527	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23528	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23529	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23530	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23532	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23533	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23534	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23535	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23536	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23537	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23538	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23539	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23540	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23541	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23542	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23543	12	1.686595668485	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23544	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23545	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23546	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23547	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23548	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23549	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23550	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23551	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO23552	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44740	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44744	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44806	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44808	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44828	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO44832	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45029	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45035	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45037	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45039	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45041	23	3.23264169792959	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45043	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45045	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45047	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45049	5	0.702748195202085	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45051	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45055	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45057	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45059	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45061	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45064	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45065	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45067	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45069	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45071	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45073	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45075	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45077	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45079	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45081	4	0.562198556161668	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45083	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45085	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45087	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45089	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45091	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45092	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45093	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45094	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45095	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45096	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45097	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45099	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45101	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45103	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45105	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45107	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45109	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45111	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45113	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45115	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45117	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45119	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45121	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45123	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45125	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45127	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45129	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45131	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45133	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45135	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45137	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45139	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45141	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45143	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45145	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45147	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45149	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45151	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45153	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45155	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45157	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45159	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45161	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45163	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45165	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45167	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45169	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45171	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45173	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45175	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45177	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45179	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45181	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45183	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45185	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45187	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45189	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45191	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45193	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45197	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45199	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45201	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45203	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45205	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45207	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45209	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45211	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45213	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45215	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45217	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45219	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45221	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45223	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45225	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45227	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45229	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45233	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45235	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45237	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45239	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45241	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45247	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45253	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45255	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45257	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45263	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45265	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45267	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45269	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45273	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45277	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO45281	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48672	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48674	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48677	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48679	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48681	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48682	34	4.77868772737418	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48684	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48686	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48687	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48689	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48691	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48692	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48693	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48694	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48695	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48697	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48700	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48701	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48703	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48704	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48706	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48709	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48712	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48715	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48716	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48717	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48719	10	1.40549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48720	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48721	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48723	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48725	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48727	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48728	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48730	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48732	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48733	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48736	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48737	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48741	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48742	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48743	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48751	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48753	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48757	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48759	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48760	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO48761	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50772	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50774	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50776	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50778	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50780	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50783	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50785	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50787	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50789	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50791	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50793	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50796	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50798	6	0.843297834242502	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50799	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50800	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50802	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50803	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50804	4	0.562198556161668	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50805	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50806	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50807	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50808	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50809	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50811	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50813	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50814	6	0.843297834242502	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50815	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50816	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50817	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50818	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50819	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50820	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50822	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50825	4	0.562198556161668	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50827	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50829	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50831	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50832	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50834	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50837	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50839	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50840	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50842	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50844	3	0.421648917121251	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50845	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50848	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50850	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50851	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50855	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50857	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_Indel	DO50859	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23508	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23509	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23510	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23512	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23513	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23514	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23515	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23516	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23517	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23518	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23519	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23520	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23521	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23522	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23524	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23525	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23526	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23527	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23528	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23529	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23530	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23532	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23533	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23534	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23535	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23536	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23537	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23538	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23539	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23540	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23541	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23542	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23543	7	0.983847473282919	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23544	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23545	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23546	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23547	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23548	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23549	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23550	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23551	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO23552	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44740	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44744	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44806	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44808	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44828	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO44832	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45029	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45035	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45037	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45039	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45041	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45043	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45045	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45047	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45049	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45051	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45055	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45057	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45059	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45061	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45064	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45065	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45067	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45069	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45071	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45073	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45075	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45077	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45079	0	0	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45081	2	0.281099278080834	rloop_tss	ICGC_Liver	tss	rloop
total_long_simple_indel	DO45083	1	0.140549639040417	rloop_tss	ICGC_Liver	tss	rloop
