MutationType	variable	value	adjusted_count	type	tumor	region	rloop
totalSNV	DO46344	9	1.02600278662357	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46346	10	1.14000309624841	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46350	9	1.02600278662357	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46352	26	2.96400805024586	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46354	14	1.59600433474777	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46356	18	2.05200557324714	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46358	13	1.48200402512293	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46360	10	1.14000309624841	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46362	8	0.912002476998727	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46364	7	0.798002167373887	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46366	17	1.9380052636223	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46368	11	1.25400340587325	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46370	15	1.71000464437261	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46372	30	3.42000928874523	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46374	22	2.5080068117465	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46376	21	2.39400650212166	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46378	43	4.90201331386816	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46380	18	2.05200557324714	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46382	14	1.59600433474777	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46384	8	0.912002476998727	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46386	17	1.9380052636223	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46388	9	1.02600278662357	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46390	34	3.87601052724459	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46392	16	1.82400495399746	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46394	30	3.42000928874523	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46396	13	1.48200402512293	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46398	14	1.59600433474777	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46400	24	2.73600743099618	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46402	24	2.73600743099618	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46404	12	1.36800371549809	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46408	15	1.71000464437261	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46412	31	3.53400959837007	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46416	16	1.82400495399746	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46420	28	3.19200866949555	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46424	54	6.15601671974141	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46448	18	2.05200557324714	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46473	39	4.4460120753688	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46488	21	2.39400650212166	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46493	36	4.10401114649427	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46498	19	2.16600588287198	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46503	32	3.64800990799491	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46542	36	4.10401114649427	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46551	23	2.62200712137134	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46556	66	7.5240204352395	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46560	2	0.228000619249682	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46561	18	2.05200557324714	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46566	8	0.912002476998727	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46568	5	0.570001548124205	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46571	22	2.5080068117465	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46576	14	1.59600433474777	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46581	4	0.456001238499364	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46586	18	2.05200557324714	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46588	15	1.71000464437261	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46591	86	9.80402662773632	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46593	17	1.9380052636223	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46597	17	1.9380052636223	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46602	7	0.798002167373887	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46606	28	3.19200866949555	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46611	23	2.62200712137134	rloop_tts	ICGC_OV	tts	rloop
totalSNV	DO46325	30	2.80199034714325	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46327	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46328	15	1.40099517357163	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46329	21	1.96139324300028	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46330	60	5.60398069428651	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46331	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46333	30	2.80199034714325	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46334	7	0.653797747666759	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46336	18	1.68119420828595	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46338	15	1.40099517357163	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46340	17	1.58779453004784	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46342	51	4.76338359014353	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46344	16	1.49439485180974	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46346	13	1.21419581709541	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46350	11	1.02739646061919	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46352	45	4.20298552071488	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46354	25	2.33499195595271	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46356	24	2.2415922777146	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46358	13	1.21419581709541	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46360	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46362	13	1.21419581709541	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46364	9	0.840597104142976	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46366	20	1.86799356476217	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46368	20	1.86799356476217	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46370	38	3.54918777304812	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46372	36	3.3623884165719	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46374	27	2.52179131242893	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46376	32	2.98878970361947	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46378	72	6.72477683314381	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46380	24	2.2415922777146	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46382	17	1.58779453004784	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46384	9	0.840597104142976	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46386	30	2.80199034714325	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46388	24	2.2415922777146	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46390	48	4.48318455542921	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46392	31	2.89539002538136	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46394	56	5.23038198133408	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46396	18	1.68119420828595	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46398	18	1.68119420828595	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46400	37	3.45578809481001	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46402	41	3.82938680776245	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46404	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46408	12	1.1207961388573	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46412	38	3.54918777304812	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46416	54	5.04358262485786	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46420	60	5.60398069428651	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46424	81	7.56537393728679	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46448	28	2.61519099066704	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46473	46	4.29638519895299	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46488	39	3.64258745128623	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46493	56	5.23038198133408	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46498	20	1.86799356476217	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46503	33	3.08218938185758	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46542	47	4.3897848771911	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46551	20	1.86799356476217	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46556	62	5.79078005076273	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46560	7	0.653797747666759	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46561	29	2.70859066890515	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46566	16	1.49439485180974	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46568	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46571	17	1.58779453004784	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46576	19	1.77459388652406	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46581	13	1.21419581709541	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46586	25	2.33499195595271	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46588	16	1.49439485180974	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46591	142	13.2627543098114	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46593	34	3.17558906009569	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46597	28	2.61519099066704	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46602	11	1.02739646061919	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46606	17	1.58779453004784	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO46611	26	2.42839163419082	norloop_tts	ICGC_OV	tts	norloop
totalSNV	DO221539	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221540	23	3.23264169792959	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221541	35	4.9192373664146	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221542	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221543	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221544	18	2.52989350272751	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221545	47	6.6058330348996	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221546	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO221547	20	2.81099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32831	33	4.63813808833376	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32833	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32837	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32860	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32863	13	1.82714530752542	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32875	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32878	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32893	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32900	16	2.24879422464667	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32916	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32960	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32972	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32976	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32980	18	2.52989350272751	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO32984	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33000	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33008	17	2.38934386368709	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33016	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33028	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33032	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33042	23	3.23264169792959	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33077	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33128	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33152	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33160	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33168	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33184	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33200	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33208	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33248	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33264	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33288	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33344	20	2.81099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33368	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33376	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33392	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33400	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33408	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33472	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33480	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33488	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33512	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33544	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33552	28	3.93538989313168	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33600	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33960	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO33984	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34264	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34288	13	1.82714530752542	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34312	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34336	24	3.37319133697001	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34432	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34448	16	2.24879422464667	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34504	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34600	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34608	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34616	13	1.82714530752542	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34640	24	3.37319133697001	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34656	2	0.281099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34680	27	3.79484025409126	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34696	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34720	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34728	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34736	21	2.95154241984876	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34785	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34793	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34801	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34809	21	2.95154241984876	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34817	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34849	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34905	26	3.65429061505084	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO34961	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35082	19	2.67044314176792	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35083	146	20.5202472999009	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35085	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35098	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35114	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35116	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35118	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35126	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35128	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35132	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35136	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35138	2	0.281099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35144	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35148	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35152	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35184	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35186	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35198	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35200	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35216	2	0.281099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35222	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35228	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35230	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35236	14	1.96769494656584	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35258	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35290	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35305	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35330	3	0.421648917121251	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35350	23	3.23264169792959	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35360	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35376	14	1.96769494656584	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35406	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35424	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35442	253	35.5590586772255	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35454	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO35496	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49074	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49076	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49078	15	2.10824458560626	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49079	22	3.09209205888917	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49080	12	1.686595668485	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49087	13	1.82714530752542	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49090	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49113	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49127	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49129	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49135	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49137	27	3.79484025409126	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49138	23	3.23264169792959	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49166	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49168	12	1.686595668485	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49172	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49178	2	0.281099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49181	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49183	14	1.96769494656584	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49184	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49193	13	1.82714530752542	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49204	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49418	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49419	24	3.37319133697001	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49420	4	0.562198556161668	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49421	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49422	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49424	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49427	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49430	16	2.24879422464667	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49433	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49436	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49439	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49442	22	3.09209205888917	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49445	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49448	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49451	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49454	12	1.686595668485	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49457	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49460	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49463	14	1.96769494656584	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49466	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49478	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49481	1	0.140549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO49484	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51465	9	1.26494675136375	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51466	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51467	11	1.54604602944459	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51468	7	0.983847473282919	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51469	14	1.96769494656584	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51470	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51472	24	3.37319133697001	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51473	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51474	114	16.0226588506075	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51475	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51476	34	4.77868772737418	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51477	6	0.843297834242502	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51478	20	2.81099278080834	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51479	8	1.12439711232334	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51480	5	0.702748195202085	rloop_tss	ICGC_Pancreatic	tss	rloop
totalSNV	DO51481	10	1.40549639040417	rloop_tss	ICGC_Pancreatic	tss	rloop
